2019-09-20 23:16:58.857+0000 WARN [o.n.k.i.JvmChecker] The dbms.memory.heap.initial_size setting has not been configured. It is recommended that this setting is always explicitly configured, to ensure the system has a balanced configuration. Until then, a JVM computed heuristic of 1054867456 bytes is used instead. Run `neo4j-admin memrec` for memory configuration suggestions.
2019-09-20 23:16:58.865+0000 WARN [o.n.i.p.PageCache] The dbms.memory.pagecache.size setting has not been configured. It is recommended that this setting is always explicitly configured, to ensure the system has a balanced configuration. Until then, a computed heuristic value of 8388608 bytes will be used instead. Run `neo4j-admin memrec` for memory configuration suggestions.
2019-09-20 23:16:58.871+0000 INFO [o.n.i.d.DiagnosticsManager] ********************************************************************************
2019-09-20 23:16:58.872+0000 INFO [o.n.i.d.DiagnosticsManager]                              [ System diagnostics ]                             
2019-09-20 23:16:58.872+0000 INFO [o.n.i.d.DiagnosticsManager] ********************************************************************************
2019-09-20 23:16:58.874+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2019-09-20 23:16:58.874+0000 INFO [o.n.i.d.DiagnosticsManager]                          [ System memory information ]                          
2019-09-20 23:16:58.875+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2019-09-20 23:16:58.880+0000 INFO [o.n.i.d.DiagnosticsManager] Total Physical memory: 62.76GiB
2019-09-20 23:16:58.880+0000 INFO [o.n.i.d.DiagnosticsManager] Free Physical memory: 9.641GiB
2019-09-20 23:16:58.880+0000 INFO [o.n.i.d.DiagnosticsManager] Committed virtual memory: 6.370GiB
2019-09-20 23:16:58.881+0000 INFO [o.n.i.d.DiagnosticsManager] Total swap space: 31.00GiB
2019-09-20 23:16:58.881+0000 INFO [o.n.i.d.DiagnosticsManager] Free swap space: 31.00GiB
2019-09-20 23:16:58.881+0000 INFO [o.n.i.d.DiagnosticsManager] 
2019-09-20 23:16:58.881+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2019-09-20 23:16:58.881+0000 INFO [o.n.i.d.DiagnosticsManager]                            [ JVM memory information ]                           
2019-09-20 23:16:58.881+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2019-09-20 23:16:58.881+0000 INFO [o.n.i.d.DiagnosticsManager] Free  memory: 913.9MiB
2019-09-20 23:16:58.882+0000 INFO [o.n.i.d.DiagnosticsManager] Total memory: 1006MiB
2019-09-20 23:16:58.882+0000 INFO [o.n.i.d.DiagnosticsManager] Max   memory: 2.000GiB
2019-09-20 23:16:58.888+0000 INFO [o.n.i.d.DiagnosticsManager] Garbage Collector: G1 Young Generation: [G1 Eden Space, G1 Survivor Space, G1 Old Gen]
2019-09-20 23:16:58.888+0000 INFO [o.n.i.d.DiagnosticsManager] Garbage Collector: G1 Old Generation: [G1 Eden Space, G1 Survivor Space, G1 Old Gen]
2019-09-20 23:16:58.889+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: CodeHeap 'non-nmethods' (Non-heap memory): committed=2.438MiB, used=1.148MiB, max=5.566MiB, threshold=0B
2019-09-20 23:16:58.889+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: Metaspace (Non-heap memory): committed=32.00MiB, used=30.57MiB, max=-1B, threshold=0B
2019-09-20 23:16:58.889+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: CodeHeap 'profiled nmethods' (Non-heap memory): committed=5.750MiB, used=5.696MiB, max=117.2MiB, threshold=0B
2019-09-20 23:16:58.889+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: Compressed Class Space (Non-heap memory): committed=4.125MiB, used=3.653MiB, max=1024MiB, threshold=0B
2019-09-20 23:16:58.890+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: G1 Eden Space (Heap memory): committed=89.00MiB, used=77.00MiB, max=-1B, threshold=?
2019-09-20 23:16:58.890+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: G1 Old Gen (Heap memory): committed=915.0MiB, used=10.76MiB, max=2.000GiB, threshold=0B
2019-09-20 23:16:58.890+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: G1 Survivor Space (Heap memory): committed=2.000MiB, used=2.000MiB, max=-1B, threshold=?
2019-09-20 23:16:58.890+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: CodeHeap 'non-profiled nmethods' (Non-heap memory): committed=2.438MiB, used=1.308MiB, max=117.2MiB, threshold=0B
2019-09-20 23:16:58.890+0000 INFO [o.n.i.d.DiagnosticsManager] 
2019-09-20 23:16:58.890+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2019-09-20 23:16:58.890+0000 INFO [o.n.i.d.DiagnosticsManager]                         [ Operating system information ]                        
2019-09-20 23:16:58.891+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2019-09-20 23:16:58.891+0000 INFO [o.n.i.d.DiagnosticsManager] Operating System: Linux; version: 5.2.13-200.fc30.x86_64; arch: amd64; cpus: 8
2019-09-20 23:16:58.893+0000 INFO [o.n.i.d.DiagnosticsManager] Max number of file descriptors: 200000
2019-09-20 23:16:58.893+0000 INFO [o.n.i.d.DiagnosticsManager] Number of open file descriptors: 130
2019-09-20 23:16:58.903+0000 INFO [o.n.i.d.DiagnosticsManager] Process id: 18855@mikelaptop
2019-09-20 23:16:58.904+0000 INFO [o.n.i.d.DiagnosticsManager] Byte order: LITTLE_ENDIAN
2019-09-20 23:16:58.922+0000 INFO [o.n.i.d.DiagnosticsManager] Local timezone: Europe/Stockholm
2019-09-20 23:16:58.922+0000 INFO [o.n.i.d.DiagnosticsManager] 
2019-09-20 23:16:58.922+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2019-09-20 23:16:58.922+0000 INFO [o.n.i.d.DiagnosticsManager]                               [ JVM information ]                               
2019-09-20 23:16:58.922+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2019-09-20 23:16:58.923+0000 INFO [o.n.i.d.DiagnosticsManager] VM Name: OpenJDK 64-Bit Server VM
2019-09-20 23:16:58.923+0000 INFO [o.n.i.d.DiagnosticsManager] VM Vendor: Oracle Corporation
2019-09-20 23:16:58.923+0000 INFO [o.n.i.d.DiagnosticsManager] VM Version: 11+28
2019-09-20 23:16:58.924+0000 INFO [o.n.i.d.DiagnosticsManager] JIT compiler: HotSpot 64-Bit Tiered Compilers
2019-09-20 23:16:58.924+0000 INFO [o.n.i.d.DiagnosticsManager] VM Arguments: [-Xmx2G, -XX:+UseG1GC, -XX:-OmitStackTraceInFastThrow, -XX:+HeapDumpOnOutOfMemoryError, -XX:+ExitOnOutOfMemoryError, -Djdk.nio.maxCachedBufferSize=262144, -XX:HeapDumpPath=target/test data, -Dorg.neo4j.internal.unsafe.UnsafeUtil.DIRTY_MEMORY=true, -Dorg.neo4j.internal.unsafe.UnsafeUtil.CHECK_NATIVE_ACCESS=true, -Dorg.neo4j.io.pagecache.impl.muninn.usePreciseCursorErrorStackTraces=true, -Dorg.neo4j.kernel.impl.api.KernelStatement.trackStatements=true, -Dorg.neo4j.kernel.impl.newapi.DefaultCursors.trackCursors=true, -Dorg.neo4j.codegen.bytecode.ByteCodeExpressionVisitor.checkByteCode=false, -Djunit.jupiter.extensions.autodetection.enabled=true, -Djunit.jupiter.execution.parallel.enabled=true, -Djunit.jupiter.execution.timeout.default=20m, -Djunit.jupiter.execution.parallel.mode.classes.default=concurrent, -XX:+UnlockExperimentalVMOptions, -XX:+TrustFinalNonStaticFields, -Djdk.serialFilter=java.**;org.neo4j.**;com.neo4j.**;com.hazelcast.**;net.sf.ehcache.Element;com.sun.proxy.*;org.openjdk.jmh.**;!*]
2019-09-20 23:16:58.925+0000 INFO [o.n.i.d.DiagnosticsManager] 
2019-09-20 23:16:58.925+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2019-09-20 23:16:58.925+0000 INFO [o.n.i.d.DiagnosticsManager]                                [ Java classpath ]                               
2019-09-20 23:16:58.925+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2019-09-20 23:16:58.933+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/.m2/repository/org/neo4j/neo4j-spatial-index/4.0.0-SNAPSHOT/neo4j-spatial-index-4.0.0-SNAPSHOT.jar
2019-09-20 23:16:58.933+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.5.2/junit-jupiter-api-5.5.2.jar
2019-09-20 23:16:58.934+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/.m2/repository/info/picocli/picocli/4.0.2/picocli-4.0.2.jar
2019-09-20 23:16:58.934+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/.m2/repository/org/neo4j/neo4j-resource/4.0.0-SNAPSHOT/neo4j-resource-4.0.0-SNAPSHOT.jar
2019-09-20 23:16:58.934+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/.m2/repository/org/parboiled/parboiled-core/1.2.0/parboiled-core-1.2.0.jar
2019-09-20 23:16:58.934+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/.m2/repository/org/apache/lucene/lucene-core/8.2.0/lucene-core-8.2.0.jar
2019-09-20 23:16:58.934+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/git/neo4j/4.0/public/community/cypher/front-end/ast/target/neo4j-ast-4.0-4.0.0-SNAPSHOT.jar
2019-09-20 23:16:58.934+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/git/neo4j/4.0/public/community/cypher/interpreted-runtime/target/neo4j-cypher-interpreted-runtime-4.0.0-SNAPSHOT.jar
2019-09-20 23:16:58.934+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/.m2/repository/org/neo4j/neo4j-wal/4.0.0-SNAPSHOT/neo4j-wal-4.0.0-SNAPSHOT.jar
2019-09-20 23:16:58.934+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/.m2/repository/org/eclipse/collections/eclipse-collections/10.0.0/eclipse-collections-10.0.0.jar
2019-09-20 23:16:58.934+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/.m2/repository/com/profesorfalken/jPowerShell/3.0/jPowerShell-3.0.jar
2019-09-20 23:16:58.934+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/.m2/repository/org/scala-lang/scala-reflect/2.12.7/scala-reflect-2.12.7.jar
2019-09-20 23:16:58.934+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/.m2/repository/org/neo4j/neo4j-concurrent/4.0.0-SNAPSHOT/neo4j-concurrent-4.0.0-SNAPSHOT.jar
2019-09-20 23:16:58.935+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/.m2/repository/org/neo4j/neo4j-import-util/4.0.0-SNAPSHOT/neo4j-import-util-4.0.0-SNAPSHOT.jar
2019-09-20 23:16:58.935+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/git/neo4j/4.0/public/community/cypher/cypher-planner/target/neo4j-cypher-planner-4.0.0-SNAPSHOT.jar
2019-09-20 23:16:58.935+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/.m2/repository/org/neo4j/neo4j-kernel/4.0.0-SNAPSHOT/neo4j-kernel-4.0.0-SNAPSHOT.jar
2019-09-20 23:16:58.935+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/.m2/repository/net/bytebuddy/byte-buddy/1.9.10/byte-buddy-1.9.10.jar
2019-09-20 23:16:58.935+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/.m2/repository/com/github/luben/zstd-jni/1.4.3-1/zstd-jni-1.4.3-1.jar
2019-09-20 23:16:58.935+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/git/neo4j/4.0/public/community/consistency-check/target/neo4j-consistency-check-4.0.0-SNAPSHOT-tests.jar
2019-09-20 23:16:58.935+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/.m2/repository/com/github/ben-manes/caffeine/caffeine/2.8.0/caffeine-2.8.0.jar
2019-09-20 23:16:58.935+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/.m2/repository/org/neo4j/neo4j-logging/4.0.0-SNAPSHOT/neo4j-logging-4.0.0-SNAPSHOT.jar
2019-09-20 23:16:58.935+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/.m2/repository/org/neo4j/neo4j-lock/4.0.0-SNAPSHOT/neo4j-lock-4.0.0-SNAPSHOT.jar
2019-09-20 23:16:58.935+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/git/neo4j/4.0/public/community/cypher/front-end/rewriting/target/neo4j-rewriting-4.0-4.0.0-SNAPSHOT.jar
2019-09-20 23:16:58.935+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/.m2/repository/org/junit/platform/junit-platform-launcher/1.5.2/junit-platform-launcher-1.5.2.jar
2019-09-20 23:16:58.936+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/.m2/repository/org/neo4j/neo4j-exceptions/4.0.0-SNAPSHOT/neo4j-exceptions-4.0.0-SNAPSHOT.jar
2019-09-20 23:16:58.936+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/.m2/repository/org/ow2/asm/asm-tree/7.1/asm-tree-7.1.jar
2019-09-20 23:16:58.936+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/.m2/repository/org/neo4j/log-test-utils/4.0.0-SNAPSHOT/log-test-utils-4.0.0-SNAPSHOT.jar
2019-09-20 23:16:58.936+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/git/neo4j/4.0/public/community/neo4j/target/classes
2019-09-20 23:16:58.936+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/.m2/repository/org/junit/platform/junit-platform-engine/1.5.2/junit-platform-engine-1.5.2.jar
2019-09-20 23:16:58.936+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/git/neo4j/4.0/public/community/import-tool/target/neo4j-import-tool-4.0.0-SNAPSHOT.jar
2019-09-20 23:16:58.936+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/.m2/repository/org/neo4j/annotations/4.0.0-SNAPSHOT/annotations-4.0.0-SNAPSHOT.jar
2019-09-20 23:16:58.936+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/.m2/repository/org/scala-lang/scala-library/2.12.7/scala-library-2.12.7.jar
2019-09-20 23:16:58.936+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/.m2/repository/org/neo4j/licensing-proxy/zstd-proxy/4.0.0-SNAPSHOT/zstd-proxy-4.0.0-SNAPSHOT.jar
2019-09-20 23:16:58.936+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/.m2/repository/com/google/code/findbugs/annotations/3.0.1/annotations-3.0.1.jar
2019-09-20 23:16:58.937+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/.m2/repository/org/neo4j/neo4j-graphdb-api/4.0.0-SNAPSHOT/neo4j-graphdb-api-4.0.0-SNAPSHOT.jar
2019-09-20 23:16:58.937+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/.m2/repository/org/junit/jupiter/junit-jupiter-params/5.5.2/junit-jupiter-params-5.5.2.jar
2019-09-20 23:16:58.937+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/.m2/repository/org/neo4j/neo4j-csv/4.0.0-SNAPSHOT/neo4j-csv-4.0.0-SNAPSHOT.jar
2019-09-20 23:16:58.937+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /home/mike/.m2/repository/org/junit/jupiter/junit-jupiter-engine/5.5.2/junit-jupiter-engine-5.5.2.jar
